FID,COUNTYNS,GEOID,ALAND,AWATER,NAME,State,Avg household size,Population,Popdens
2189,1101845,40115,1219467497,35708905,Ottawa County,Oklahoma,2.55,31566,25.88506875
2190,1101846,40117,1471527628,68888619,Pawnee County,Oklahoma,2.61,16428,11.16390864
2191,1101847,40119,1773393751,31771426,Payne County,Oklahoma,2.41,81512,45.96384754
2192,1101848,40121,3381125454,187426541,Pittsburg County,Oklahoma,2.37,44382,13.12639847
2193,1101849,40123,1865885645,12421414,Pontotoc County,Oklahoma,2.57,38358,20.55752993
2194,1101850,40125,2040060544,14842439,Pottawatomie County,Oklahoma,2.65,72000,35.2930702
2195,1101851,40127,3615212653,69974517,Pushmataha County,Oklahoma,2.47,11119,3.075614374
2196,1101852,40129,2955516642,13690412,Roger Mills County,Oklahoma,2.73,3708,1.254602985
2197,1101853,40131,1749846748,92924431,Rogers County,Oklahoma,2.6,90814,51.89825915
2198,1101854,40133,1639040844,19778908,Seminole County,Oklahoma,2.65,25071,15.29614109
2199,1101855,40135,1743779418,105832795,Sequoyah County,Oklahoma,2.67,41359,23.7180228
2200,1101856,40137,2253930694,54690957,Stephens County,Oklahoma,2.56,43983,19.51390969
2201,1101857,40139,5286926132,19215614,Texas County,Oklahoma,3.07,21121,3.99494895
2202,1101858,40141,2256226758,20894361,Tillman County,Oklahoma,2.42,7515,3.330782233
2203,1101859,40143,1477122998,43258380,Tulsa County,Oklahoma,2.53,642781,435.1573978
2204,1101860,40145,1454465392,75363227,Wagoner County,Oklahoma,2.7,77850,53.52482117
2205,1101861,40147,1076019764,22829398,Washington County,Oklahoma,2.48,52001,48.32717924
2206,1101862,40149,2598189854,14579003,Washita County,Oklahoma,2.56,11432,4.399986391
2207,1101863,40151,3331900090,9091699,Woods County,Oklahoma,2.47,9127,2.739277816
2208,1101864,40153,3217798484,9693376,Woodward County,Oklahoma,2.74,20967,6.515945639
2209,1135845,41001,7945996793,51832631,Baker County,Oregon,2.22,15984,2.011578964
2210,1155126,41003,1748712549,7740248,Benton County,Oregon,2.4,89780,51.34062774
2211,1155127,41005,4845034547,31873103,Clackamas County,Oregon,2.59,405788,83.75337597
